Toggle Attrition/Retention 1,0,Age,Age (copy),Age group,Attrition,Attrition %,Attrition Count,Attrition Date,Attrition Label,Avg. Satisfaction Score,Department,Dynamic Date,Education,Education Field,Education Label,Education Switch Calc,Employee Count,Employee No.,Employee Number,Environment Satisfaction,Gender,Heat Map - Attrition Emp,Heat Map - Current Emp,Job Involvement,Job Role,Job Satisfaction,Monthly Income,Percent Salary Hike,Performance Rating,Relationship Satisfaction,Toggle - Trend Switch,Toggle Attrition/Retention 2,Work Life Balance
TRUE,0,36,36,35-44,No,,,,Current Employees,3,Sales,,Associates Degree,Technical Degree,E D U C A T I O N,Associates Degree,1,E_154,154,2,Female,,1,3,Sales Executive,4,9738,14,3,3,Month,Retention,3
TRUE,0,36,36,35-44,No,,,,Current Employees,2.4,R & D,,Associates Degree,Life Sciences,E D U C A T I O N,Associates Degree,1,E_155,155,1,Female,,1,3,Laboratory Technician,4,2835,22,4,1,Month,Retention,3
TRUE,0,43,43,35-44,No,,,,Current Employees,3.6,Sales,,Associates Degree,Life Sciences,E D U C A T I O N,Associates Degree,1,E_158,158,3,Male,,1,3,Manager,4,16959,12,3,4,Month,Retention,4
TRUE,0,30,30,25-34,No,,,,Current Employees,2,R & D,,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_159,159,1,Male,,1,1,Research Scientist,3,2613,25,4,3,Month,Retention,2
TRUE,0,33,33,25-34,No,,,,Current Employees,2.6,Sales,,Associates Degree,Marketing,E D U C A T I O N,Associates Degree,1,E_160,160,3,Male,,1,3,Sales Executive,2,6146,13,3,1,Month,Retention,4
TRUE,0,56,56,> 55,Yes,0.000680272,1,11/12/2021,Attrited Employees,2.2,R & D,11/1/2021,Master's Degree,Life Sciences,E D U C A T I O N,Master's Degree,1,E_161,161,2,Female,1,0,3,Research Scientist,2,4963,18,3,1,Month,Attrition,3
TRUE,0,51,51,45-55,No,,,,Current Employees,2.6,R & D,,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_162,162,1,Male,,1,3,Research Director,3,19537,13,3,3,Month,Retention,3
TRUE,0,31,31,25-34,Yes,0.000680272,1,2/24/2022,Attrited Employees,2,Sales,2/1/2022,Master's Degree,Life Sciences,E D U C A T I O N,Master's Degree,1,E_163,163,2,Male,1,0,1,Sales Executive,3,6172,18,3,2,Month,Attrition,2
TRUE,0,26,26,25-34,No,,,,Current Employees,2.4,R & D,,Bachelor's Degree,Other,E D U C A T I O N,Bachelor's Degree,1,E_164,164,3,Female,,1,2,Research Scientist,2,2368,19,3,3,Month,Retention,2
TRUE,0,58,58,> 55,Yes,0.000680272,1,12/3/2021,Attrited Employees,3.4,R & D,12/1/2021,Master's Degree,Medical,E D U C A T I O N,Master's Degree,1,E_165,165,4,Female,1,0,3,Healthcare Representative,4,10312,12,3,4,Month,Attrition,2
TRUE,0,19,19,< 25,Yes,0.000680272,1,10/27/2021,Attrited Employees,3.2,Sales,10/1/2021,High School,Marketing,E D U C A T I O N,High School,1,E_167,167,4,Male,1,0,3,Sales Representative,3,1675,19,3,4,Month,Attrition,2
TRUE,0,22,22,< 25,No,,,,Current Employees,3.2,R & D,,High School,Technical Degree,E D U C A T I O N,High School,1,E_169,169,3,Male,,1,3,Laboratory Technician,4,2523,14,3,3,Month,Retention,3
TRUE,0,49,49,45-55,No,,,,Current Employees,2.4,R & D,,Master's Degree,Medical,E D U C A T I O N,Master's Degree,1,E_170,170,3,Female,,1,3,Manufacturing Director,1,6567,14,3,3,Month,Retention,2
TRUE,0,43,43,35-44,No,,,,Current Employees,3.2,R & D,,Bachelor's Degree,Medical,E D U C A T I O N,Bachelor's Degree,1,E_171,171,2,Female,,1,4,Research Scientist,3,4739,12,3,4,Month,Retention,3
TRUE,0,50,50,45-55,No,,,,Current Employees,3.4,Sales,,Bachelor's Degree,Marketing,E D U C A T I O N,Bachelor's Degree,1,E_174,174,3,Female,,1,3,Sales Executive,4,9208,11,3,4,Month,Retention,3
TRUE,0,31,31,25-34,Yes,0.000680272,1,8/26/2021,Attrited Employees,2.4,Sales,8/1/2021,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_175,175,2,Female,1,0,1,Sales Executive,3,4559,11,3,3,Month,Attrition,3
TRUE,0,41,41,35-44,No,,,,Current Employees,3,Sales,,High School,Life Sciences,E D U C A T I O N,High School,1,E_176,176,3,Male,,1,3,Sales Executive,3,8189,13,3,3,Month,Retention,3
TRUE,0,26,26,25-34,No,,,,Current Employees,3.2,HR,,High School,Life Sciences,E D U C A T I O N,High School,1,E_177,177,3,Female,,1,3,Human Resources,3,2942,23,4,4,Month,Retention,3
TRUE,0,36,36,35-44,No,,,,Current Employees,2.8,R & D,,Associates Degree,Medical,E D U C A T I O N,Associates Degree,1,E_178,178,2,Male,,1,3,Manufacturing Director,2,4941,20,4,4,Month,Retention,3
TRUE,0,51,51,45-55,Yes,0.000680272,1,1/25/2022,Attrited Employees,2.6,R & D,1/1/2022,Master's Degree,Life Sciences,E D U C A T I O N,Master's Degree,1,E_179,179,1,Male,1,0,1,Manufacturing Director,4,10650,15,3,4,Month,Attrition,3
TRUE,0,39,39,35-44,No,,,,Current Employees,3.2,Sales,,Master's Degree,Life Sciences,E D U C A T I O N,Master's Degree,1,E_182,182,4,Female,,1,2,Sales Executive,3,5902,14,3,3,Month,Retention,4
TRUE,0,25,25,25-34,No,,,,Current Employees,2.6,Sales,,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_183,183,1,Male,,1,2,Sales Executive,3,8639,18,3,4,Month,Retention,3
TRUE,0,30,30,25-34,No,,,,Current Employees,3,HR,,Bachelor's Degree,Human Resources,E D U C A T I O N,Bachelor's Degree,1,E_184,184,3,Male,,1,3,Human Resources,4,6347,19,3,4,Month,Retention,1
TRUE,0,32,32,25-34,Yes,0.000680272,1,3/11/2022,Attrited Employees,2,R & D,3/1/2022,Bachelor's Degree,Medical,E D U C A T I O N,Bachelor's Degree,1,E_190,190,1,Female,1,0,3,Laboratory Technician,1,4200,22,4,1,Month,Attrition,4
TRUE,0,45,45,45-55,No,,,,Current Employees,2.8,R & D,,Bachelor's Degree,Medical,E D U C A T I O N,Bachelor's Degree,1,E_192,192,3,Male,,1,3,Research Scientist,4,3452,13,3,2,Month,Retention,2
TRUE,0,38,38,35-44,No,,,,Current Employees,3,R & D,,Doctoral Degree,Technical Degree,E D U C A T I O N,Doctoral Degree,1,E_193,193,4,Female,,1,3,Research Scientist,3,4317,20,4,2,Month,Retention,3
TRUE,0,30,30,25-34,No,,,,Current Employees,2.4,R & D,,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_194,194,1,Female,,1,3,Research Scientist,3,2632,14,3,3,Month,Retention,2
TRUE,0,32,32,25-34,No,,,,Current Employees,3.4,Sales,,Associates Degree,Medical,E D U C A T I O N,Associates Degree,1,E_195,195,4,Male,,1,1,Sales Executive,4,4668,17,3,4,Month,Retention,4
TRUE,0,30,30,25-34,No,,,,Current Employees,3,R & D,,Bachelor's Degree,Technical Degree,E D U C A T I O N,Bachelor's Degree,1,E_197,197,4,Female,,1,3,Research Scientist,1,3204,14,3,4,Month,Retention,3
TRUE,0,30,30,25-34,No,,,,Current Employees,3,R & D,,High School,Medical,E D U C A T I O N,High School,1,E_198,198,2,Male,,1,2,Laboratory Technician,4,2720,13,3,4,Month,Retention,3
TRUE,0,41,41,35-44,No,,,,Current Employees,2.2,R & D,,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_199,199,4,Male,,1,2,Manager,1,17181,13,3,2,Month,Retention,2
TRUE,0,41,41,35-44,No,,,,Current Employees,2.8,R & D,,Master's Degree,Life Sciences,E D U C A T I O N,Master's Degree,1,E_200,200,3,Male,,1,3,Laboratory Technician,1,2238,21,4,4,Month,Retention,3
TRUE,0,19,19,< 25,No,,,,Current Employees,2.8,R & D,,High School,Medical,E D U C A T I O N,High School,1,E_201,201,2,Female,,1,3,Laboratory Technician,2,1483,14,3,4,Month,Retention,3
TRUE,0,40,40,35-44,No,,,,Current Employees,2.2,R & D,,Bachelor's Degree,Medical,E D U C A T I O N,Bachelor's Degree,1,E_202,202,2,Female,,1,3,Research Scientist,2,5605,11,3,1,Month,Retention,3
TRUE,0,35,35,35-44,No,,,,Current Employees,2.4,Sales,,Doctoral Degree,Marketing,E D U C A T I O N,Doctoral Degree,1,E_204,204,3,Male,,1,3,Sales Executive,2,7295,13,3,1,Month,Retention,3
TRUE,0,53,53,45-55,No,,,,Current Employees,2.6,Sales,,Associates Degree,Marketing,E D U C A T I O N,Associates Degree,1,E_205,205,2,Male,,1,3,Sales Representative,3,2306,20,4,4,Month,Retention,1
TRUE,0,45,45,45-55,No,,,,Current Employees,2.2,R & D,,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_206,206,2,Male,,1,3,Laboratory Technician,2,2348,18,3,3,Month,Retention,1
TRUE,0,32,32,25-34,No,,,,Current Employees,3.2,Sales,,Bachelor's Degree,Marketing,E D U C A T I O N,Bachelor's Degree,1,E_207,207,2,Female,,1,3,Sales Executive,4,8998,14,3,4,Month,Retention,3
TRUE,0,29,29,25-34,No,,,,Current Employees,2.8,R & D,,High School,Technical Degree,E D U C A T I O N,High School,1,E_208,208,4,Male,,1,3,Manufacturing Director,3,4319,13,3,1,Month,Retention,3
TRUE,0,51,51,45-55,No,,,,Current Employees,2.6,R & D,,Master's Degree,Medical,E D U C A T I O N,Master's Degree,1,E_211,211,2,Male,,1,2,Manufacturing Director,3,6132,17,3,3,Month,Retention,3
TRUE,0,58,58,> 55,No,,,,Current Employees,2,R & D,,Bachelor's Degree,Medical,E D U C A T I O N,Bachelor's Degree,1,E_214,214,2,Female,,1,2,Research Scientist,2,3346,20,4,2,Month,Retention,2
TRUE,0,40,40,35-44,No,,,,Current Employees,2.4,Sales,,Master's Degree,Marketing,E D U C A T I O N,Master's Degree,1,E_215,215,3,Male,,1,2,Sales Executive,4,10855,11,3,1,Month,Retention,2
TRUE,0,34,34,25-34,No,,,,Current Employees,3.2,Sales,,Master's Degree,Marketing,E D U C A T I O N,Master's Degree,1,E_216,216,3,Female,,1,3,Sales Representative,3,2231,18,3,4,Month,Retention,3
TRUE,0,22,22,< 25,No,,,,Current Employees,2.8,R & D,,High School,Medical,E D U C A T I O N,High School,1,E_217,217,3,Male,,1,3,Research Scientist,4,2323,24,4,1,Month,Retention,3
TRUE,0,27,27,25-34,No,,,,Current Employees,2.8,R & D,,Bachelor's Degree,Medical,E D U C A T I O N,Bachelor's Degree,1,E_218,218,4,Male,,1,3,Research Scientist,2,2024,18,3,4,Month,Retention,1
TRUE,0,28,28,25-34,No,,,,Current Employees,2.8,R & D,,Bachelor's Degree,Medical,E D U C A T I O N,Bachelor's Degree,1,E_221,221,3,Male,,1,3,Research Scientist,4,2713,11,3,3,Month,Retention,1
TRUE,0,57,57,> 55,No,,,,Current Employees,2.8,R & D,,Associates Degree,Life Sciences,E D U C A T I O N,Associates Degree,1,E_223,223,3,Male,,1,4,Healthcare Representative,4,9439,16,3,2,Month,Retention,1
TRUE,0,27,27,25-34,No,,,,Current Employees,2.8,R & D,,Bachelor's Degree,Medical,E D U C A T I O N,Bachelor's Degree,1,E_224,224,3,Male,,1,2,Research Scientist,3,2566,15,3,4,Month,Retention,2
TRUE,0,50,50,45-55,No,,,,Current Employees,2.6,R & D,,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_226,226,3,Female,,1,3,Manager,2,19926,15,3,2,Month,Retention,3
TRUE,0,41,41,35-44,No,,,,Current Employees,2.2,R & D,,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_227,227,1,Male,,1,3,Research Scientist,3,2451,12,3,1,Month,Retention,3
TRUE,0,30,30,25-34,No,,,,Current Employees,3,Sales,,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_228,228,2,Female,,1,3,Sales Executive,4,9419,12,3,3,Month,Retention,3
TRUE,0,38,38,35-44,No,,,,Current Employees,2.8,Sales,,Master's Degree,Life Sciences,E D U C A T I O N,Master's Degree,1,E_230,230,1,Female,,1,2,Sales Executive,4,8686,22,4,3,Month,Retention,4
TRUE,0,32,32,25-34,No,,,,Current Employees,2.6,R & D,,Doctoral Degree,Life Sciences,E D U C A T I O N,Doctoral Degree,1,E_231,231,3,Male,,1,3,Research Scientist,3,3038,20,4,1,Month,Retention,3
TRUE,0,27,27,25-34,No,,,,Current Employees,2.8,R & D,,Bachelor's Degree,Technical Degree,E D U C A T I O N,Bachelor's Degree,1,E_233,233,3,Male,,1,3,Research Scientist,2,3058,16,3,4,Month,Retention,2
TRUE,0,19,19,< 25,Yes,0.000680272,1,4/23/2022,Attrited Employees,2,Sales,4/1/2022,High School,Technical Degree,E D U C A T I O N,High School,1,E_235,235,3,Female,1,0,1,Sales Representative,1,2325,21,4,1,Month,Attrition,4
TRUE,0,36,36,35-44,No,,,,Current Employees,2.8,R & D,,Associates Degree,Medical,E D U C A T I O N,Associates Degree,1,E_238,238,4,Male,,1,3,Laboratory Technician,2,2088,12,3,3,Month,Retention,2
TRUE,0,30,30,25-34,No,,,,Current Employees,2.6,R & D,,Bachelor's Degree,Medical,E D U C A T I O N,Bachelor's Degree,1,E_239,239,3,Male,,1,3,Laboratory Technician,1,3072,11,3,3,Month,Retention,3
TRUE,0,45,45,45-55,No,,,,Current Employees,2.4,Sales,,Associates Degree,Life Sciences,E D U C A T I O N,Associates Degree,1,E_240,240,3,Female,,1,3,Sales Executive,1,5006,11,3,1,Month,Retention,4
TRUE,0,56,56,> 55,No,,,,Current Employees,2.6,R & D,,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_241,241,3,Female,,1,3,Research Scientist,1,4257,18,3,3,Month,Retention,3
TRUE,0,33,33,25-34,No,,,,Current Employees,3,R & D,,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_242,242,3,Male,,1,3,Research Scientist,4,2500,14,3,1,Month,Retention,4
TRUE,0,19,19,< 25,Yes,0.000680272,1,4/17/2022,Attrited Employees,2.6,R & D,4/1/2022,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_243,243,2,Male,1,0,2,Laboratory Technician,4,1102,22,4,3,Month,Attrition,2
TRUE,0,46,46,45-55,No,,,,Current Employees,2.4,Sales,,Associates Degree,Marketing,E D U C A T I O N,Associates Degree,1,E_244,244,2,Female,,1,3,Sales Executive,1,10453,25,4,3,Month,Retention,3
TRUE,0,38,38,35-44,No,,,,Current Employees,3.2,R & D,,Associates Degree,Life Sciences,E D U C A T I O N,Associates Degree,1,E_245,245,3,Female,,1,3,Laboratory Technician,4,2288,12,3,3,Month,Retention,3
TRUE,0,31,31,25-34,No,,,,Current Employees,3.2,R & D,,High School,Medical,E D U C A T I O N,High School,1,E_246,246,3,Female,,1,3,Research Scientist,4,3929,23,4,3,Month,Retention,3
TRUE,0,34,34,25-34,No,,,,Current Employees,3.2,R & D,,Associates Degree,Medical,E D U C A T I O N,Associates Degree,1,E_247,247,4,Female,,1,3,Research Scientist,2,2311,15,3,4,Month,Retention,3
TRUE,0,41,41,35-44,Yes,0.000680272,1,11/14/2021,Attrited Employees,2.6,Sales,11/1/2021,Associates Degree,Marketing,E D U C A T I O N,Associates Degree,1,E_248,248,2,Female,1,0,3,Sales Representative,2,3140,22,4,4,Month,Attrition,2
TRUE,0,50,50,45-55,No,,,,Current Employees,2.8,R & D,,Bachelor's Degree,Medical,E D U C A T I O N,Bachelor's Degree,1,E_249,249,3,Male,,1,2,Laboratory Technician,3,3690,15,3,4,Month,Retention,2
TRUE,0,53,53,45-55,No,,,,Current Employees,3,R & D,,Associates Degree,Medical,E D U C A T I O N,Associates Degree,1,E_250,250,4,Female,,1,4,Manufacturing Director,1,4450,11,3,3,Month,Retention,3
TRUE,0,33,33,25-34,No,,,,Current Employees,3.2,R & D,,Bachelor's Degree,Medical,E D U C A T I O N,Bachelor's Degree,1,E_252,252,4,Female,,1,3,Research Scientist,2,2756,13,3,4,Month,Retention,3
TRUE,0,40,40,35-44,No,,,,Current Employees,3,R & D,,High School,Medical,E D U C A T I O N,High School,1,E_253,253,4,Female,,1,3,Manager,3,19033,14,3,2,Month,Retention,3
TRUE,0,55,55,45-55,No,,,,Current Employees,3.2,R & D,,Master's Degree,Medical,E D U C A T I O N,Master's Degree,1,E_254,254,3,Male,,1,4,Research Director,2,18722,11,3,4,Month,Retention,3
TRUE,0,34,34,25-34,No,,,,Current Employees,2.8,R & D,,High School,Life Sciences,E D U C A T I O N,High School,1,E_256,256,4,Male,,1,2,Manufacturing Director,3,9547,17,3,3,Month,Retention,2
TRUE,0,51,51,45-55,No,,,,Current Employees,3,R & D,,Bachelor's Degree,Medical,E D U C A T I O N,Bachelor's Degree,1,E_258,258,4,Female,,1,3,Healthcare Representative,2,13734,18,3,3,Month,Retention,3
TRUE,0,52,52,45-55,No,,,,Current Employees,2.4,R & D,,Master's Degree,Life Sciences,E D U C A T I O N,Master's Degree,1,E_259,259,3,Male,,1,2,Manager,3,19999,14,3,1,Month,Retention,3
TRUE,0,27,27,25-34,No,,,,Current Employees,3,R & D,,Bachelor's Degree,Medical,E D U C A T I O N,Bachelor's Degree,1,E_260,260,4,Female,,1,3,Research Scientist,2,2279,16,3,4,Month,Retention,2
TRUE,0,35,35,35-44,Yes,0.000680272,1,7/18/2021,Attrited Employees,2.2,R & D,7/1/2021,Associates Degree,Life Sciences,E D U C A T I O N,Associates Degree,1,E_261,261,2,Male,1,0,2,Manufacturing Director,3,5916,13,3,1,Month,Attrition,3
TRUE,0,43,43,35-44,No,,,,Current Employees,4,R & D,,Bachelor's Degree,Medical,E D U C A T I O N,Bachelor's Degree,1,E_262,262,4,Male,,1,4,Research Scientist,4,2089,14,3,4,Month,Retention,4
TRUE,0,45,45,45-55,No,,,,Current Employees,2.8,R & D,,Associates Degree,Medical,E D U C A T I O N,Associates Degree,1,E_264,264,1,Male,,1,2,Manager,4,16792,23,4,4,Month,Retention,3
TRUE,0,37,37,35-44,No,,,,Current Employees,2,R & D,,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_267,267,2,Male,,1,4,Research Scientist,1,3564,12,3,1,Month,Retention,2
TRUE,0,35,35,35-44,No,,,,Current Employees,2.8,R & D,,Bachelor's Degree,Medical,E D U C A T I O N,Bachelor's Degree,1,E_269,269,2,Female,,1,3,Laboratory Technician,2,4425,11,3,4,Month,Retention,3
TRUE,0,42,42,35-44,No,,,,Current Employees,2.8,R & D,,Associates Degree,Medical,E D U C A T I O N,Associates Degree,1,E_270,270,3,Female,,1,3,Manufacturing Director,3,5265,16,3,2,Month,Retention,3
TRUE,0,38,38,35-44,No,,,,Current Employees,3,R & D,,Master's Degree,Life Sciences,E D U C A T I O N,Master's Degree,1,E_271,271,4,Male,,1,3,Manufacturing Director,3,6553,14,3,2,Month,Retention,3
TRUE,0,38,38,35-44,No,,,,Current Employees,2.6,R & D,,Bachelor's Degree,Technical Degree,E D U C A T I O N,Bachelor's Degree,1,E_273,273,4,Male,,1,3,Manufacturing Director,4,6261,18,3,1,Month,Retention,1
TRUE,0,27,27,25-34,No,,,,Current Employees,2.4,R & D,,High School,Technical Degree,E D U C A T I O N,High School,1,E_274,274,3,Male,,1,2,Manufacturing Director,1,4298,19,3,3,Month,Retention,3
TRUE,0,49,49,45-55,No,,,,Current Employees,3,R & D,,Master's Degree,Life Sciences,E D U C A T I O N,Master's Degree,1,E_275,275,4,Male,,1,3,Manufacturing Director,4,6804,15,3,1,Month,Retention,3
TRUE,0,34,34,25-34,No,,,,Current Employees,3.6,R & D,,Master's Degree,Medical,E D U C A T I O N,Master's Degree,1,E_277,277,4,Male,,1,3,Research Scientist,3,3815,17,3,4,Month,Retention,4
TRUE,0,40,40,35-44,No,,,,Current Employees,3.4,R & D,,Associates Degree,Medical,E D U C A T I O N,Associates Degree,1,E_281,281,3,Male,,1,3,Laboratory Technician,4,2741,15,3,3,Month,Retention,4
TRUE,0,38,38,35-44,Yes,0.000680272,1,10/22/2021,Attrited Employees,2.2,R & D,10/1/2021,High School,Medical,E D U C A T I O N,High School,1,E_282,282,2,Male,1,0,3,Healthcare Representative,1,6673,19,3,2,Month,Attrition,3
TRUE,0,29,29,25-34,Yes,0.000680272,1,9/12/2021,Attrited Employees,3,Sales,9/1/2021,Bachelor's Degree,Marketing,E D U C A T I O N,Bachelor's Degree,1,E_283,283,2,Female,1,0,3,Sales Executive,4,7639,22,4,4,Month,Attrition,2
TRUE,0,22,22,< 25,No,,,,Current Employees,2.6,R & D,,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_284,284,4,Male,,1,4,Research Scientist,2,2328,16,3,1,Month,Retention,2
TRUE,0,36,36,35-44,No,,,,Current Employees,2.6,R & D,,High School,Medical,E D U C A T I O N,High School,1,E_286,286,2,Female,,1,3,Laboratory Technician,4,2153,13,3,1,Month,Retention,3
TRUE,0,40,40,35-44,No,,,,Current Employees,3,R & D,,Doctoral Degree,Life Sciences,E D U C A T I O N,Doctoral Degree,1,E_287,287,4,Male,,1,2,Healthcare Representative,4,4876,14,3,4,Month,Retention,1
TRUE,0,46,46,45-55,No,,,,Current Employees,2.8,R & D,,Master's Degree,Medical,E D U C A T I O N,Master's Degree,1,E_288,288,4,Male,,1,3,Healthcare Representative,1,9396,16,3,3,Month,Retention,3
TRUE,0,32,32,25-34,Yes,0.000680272,1,4/15/2022,Attrited Employees,2.8,Sales,4/1/2022,Master's Degree,Medical,E D U C A T I O N,Master's Degree,1,E_291,291,4,Male,1,0,1,Sales Executive,4,10400,11,3,3,Month,Attrition,2
TRUE,0,30,30,25-34,No,,,,Current Employees,2.8,R & D,,High School,Life Sciences,E D U C A T I O N,High School,1,E_292,292,3,Male,,1,2,Manufacturing Director,3,8474,22,4,3,Month,Retention,3
TRUE,0,27,27,25-34,No,,,,Current Employees,3.4,Sales,,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_293,293,4,Female,,1,3,Sales Executive,3,9981,14,3,4,Month,Retention,3
TRUE,0,51,51,45-55,No,,,,Current Employees,2.2,R & D,,Master's Degree,Life Sciences,E D U C A T I O N,Master's Degree,1,E_296,296,2,Male,,1,2,Research Director,2,12490,16,3,4,Month,Retention,1
TRUE,0,30,30,25-34,Yes,0.000680272,1,3/26/2022,Attrited Employees,2.8,R & D,3/1/2022,Bachelor's Degree,Technical Degree,E D U C A T I O N,Bachelor's Degree,1,E_297,297,4,Female,1,0,3,Research Scientist,1,2657,11,3,3,Month,Attrition,3
TRUE,0,41,41,35-44,No,,,,Current Employees,3.4,Sales,,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_298,298,4,Female,,1,3,Manager,4,13591,18,3,3,Month,Retention,3
TRUE,0,30,30,25-34,Yes,0.000680272,1,9/17/2021,Attrited Employees,2.2,Sales,9/1/2021,Master's Degree,Marketing,E D U C A T I O N,Master's Degree,1,E_299,299,3,Female,1,0,2,Sales Executive,1,6696,15,3,3,Month,Attrition,2
TRUE,0,29,29,25-34,Yes,0.000680272,1,4/27/2022,Attrited Employees,3,R & D,4/1/2022,Bachelor's Degree,Technical Degree,E D U C A T I O N,Bachelor's Degree,1,E_300,300,3,Male,1,0,3,Research Scientist,3,2058,14,3,4,Month,Attrition,2
TRUE,0,45,45,45-55,No,,,,Current Employees,3.4,Sales,,Bachelor's Degree,Medical,E D U C A T I O N,Bachelor's Degree,1,E_302,302,4,Female,,1,2,Sales Executive,4,8865,12,3,4,Month,Retention,3
TRUE,0,54,54,45-55,No,,,,Current Employees,3,Sales,,Bachelor's Degree,Marketing,E D U C A T I O N,Bachelor's Degree,1,E_303,303,4,Female,,1,3,Sales Executive,1,5940,14,3,4,Month,Retention,3
TRUE,0,36,36,35-44,No,,,,Current Employees,3.4,R & D,,Associates Degree,Life Sciences,E D U C A T I O N,Associates Degree,1,E_304,304,4,Male,,1,3,Laboratory Technician,2,5914,16,3,4,Month,Retention,4
TRUE,0,33,33,25-34,No,,,,Current Employees,2.8,R & D,,Master's Degree,Medical,E D U C A T I O N,Master's Degree,1,E_305,305,3,Female,,1,2,Research Scientist,2,2622,21,4,4,Month,Retention,3
TRUE,0,37,37,35-44,No,,,,Current Employees,3,R & D,,Bachelor's Degree,Other,E D U C A T I O N,Bachelor's Degree,1,E_306,306,2,Male,,1,3,Research Director,4,12185,14,3,3,Month,Retention,3
TRUE,0,38,38,35-44,No,,,,Current Employees,2.4,Sales,,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_307,307,1,Male,,1,3,Sales Executive,3,10609,12,3,3,Month,Retention,2
TRUE,0,31,31,25-34,No,,,,Current Employees,2.8,R & D,,Master's Degree,Medical,E D U C A T I O N,Master's Degree,1,E_308,308,3,Male,,1,1,Manufacturing Director,3,4345,12,3,4,Month,Retention,3
TRUE,0,59,59,> 55,No,,,,Current Employees,2.6,R & D,,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_309,309,3,Male,,1,2,Research Scientist,4,2177,17,3,1,Month,Retention,3
